"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CIPLA","EQ","17-Jun-2019","        555.60","        555.50","        556.60","        543.85","        545.15","        545.15","        549.16","    1267159","           695879344.45","      23599","     456520","         34.85"
"CIPLA","EQ","18-Jun-2019","        545.15","        545.20","        555.50","        545.05","        549.50","        547.60","        550.62","    1257992","           692678954.15","      37926","     330355","         25.79"
"CIPLA","EQ","19-Jun-2019","        547.60","        550.60","        551.90","        532.55","        533.30","        533.70","        541.30","    1137906","           615945772.40","      23504","     299883","         26.35"
"CIPLA","EQ","20-Jun-2019","        533.70","        531.80","        552.45","        528.65","        551.90","        551.30","        541.37","    1986432","          1075387804.70","      51530","     422163","         21.25"
"CIPLA","EQ","21-Jun-2019","        551.30","        549.85","        553.80","        545.20","        550.20","        551.55","        550.37","    1534007","           844273537.40","      28834","     813672","         53.04"
"CIPLA","EQ","24-Jun-2019","        551.55","        548.55","        552.45","        545.10","        550.00","        549.90","        549.00","     981017","           538578146.20","      27360","     480872","         49.02"
"CIPLA","EQ","25-Jun-2019","        549.90","        548.95","        554.95","        546.55","        550.05","        550.05","        550.88","     805704","           443848912.95","      19184","     294126","         36.51"
"CIPLA","EQ","26-Jun-2019","        550.05","        550.00","        558.80","        548.00","        556.85","        556.55","        555.35","    1020879","           566945446.15","      18612","     350545","         34.34"
"CIPLA","EQ","27-Jun-2019","        556.55","        556.85","        563.90","        550.30","        550.80","        551.95","        556.04","    1323494","           735916240.50","      32787","     545850","         41.24"
"CIPLA","EQ","28-Jun-2019","        551.95","        551.90","        556.70","        546.35","        552.05","        553.45","        551.65","     996578","           549764365.80","      26812","     390211","         39.16"
"CIPLA","EQ","01-Jul-2019","        553.45","        555.70","        559.35","        553.15","        555.00","        555.80","        556.29","     565463","           314559815.35","      19423","     161791","         28.61"
"CIPLA","EQ","02-Jul-2019","        555.80","        557.15","        558.50","        551.50","        555.55","        555.35","        554.68","     565414","           313622940.10","      19497","     116102","         20.53"
"CIPLA","EQ","03-Jul-2019","        555.35","        555.35","        556.70","        549.45","        554.65","        553.25","        551.59","     797387","           439826937.90","      27379","     308712","         38.72"
"CIPLA","EQ","04-Jul-2019","        553.25","        554.65","        555.65","        550.60","        551.50","        551.55","        551.97","     639531","           353000693.80","      21653","     275078","         43.01"
"CIPLA","EQ","05-Jul-2019","        551.55","        551.55","        554.25","        549.20","        550.00","        550.00","        550.48","     796604","           438514348.65","      24756","     451767","         56.71"
"CIPLA","EQ","08-Jul-2019","        550.00","        547.00","        549.00","        534.65","        539.50","        538.45","        541.70","    1490078","           807176467.25","      50652","     597023","         40.07"
"CIPLA","EQ","09-Jul-2019","        538.45","        536.80","        552.45","        536.80","        547.50","        548.80","        546.80","    1472836","           805344592.75","      39846","     518942","         35.23"
"CIPLA","EQ","10-Jul-2019","        548.80","        545.35","        551.15","        541.85","        544.05","        544.95","        546.55","    1045560","           571454474.20","      43908","     369177","         35.31"
"CIPLA","EQ","11-Jul-2019","        544.95","        549.00","        553.80","        546.00","        552.90","        552.40","        551.81","     726448","           400858879.45","      22539","     200235","         27.56"
"CIPLA","EQ","12-Jul-2019","        552.40","        554.00","        566.50","        547.20","        555.80","        556.80","        557.19","    1485506","           827701934.40","      43296","     533270","         35.90"
"CIPLA","EQ","15-Jul-2019","        556.80","        559.90","        560.50","        548.60","        551.00","        550.55","        553.98","     842129","           466521136.65","      37025","     327032","         38.83"
"CIPLA","EQ","16-Jul-2019","        550.55","        554.75","        558.45","        549.40","        554.00","        553.55","        553.86","    1460303","           808802624.60","      38651","     550929","         37.73"
"CIPLA","EQ","17-Jul-2019","        553.55","        554.00","        558.50","        547.45","        557.00","        557.55","        553.80","    1034734","           573040447.55","      33689","     283383","         27.39"
"CIPLA","EQ","18-Jul-2019","        557.55","        558.85","        559.00","        545.50","        546.10","        547.00","        551.23","    1355289","           747077582.25","      46981","     485964","         35.86"
"CIPLA","EQ","19-Jul-2019","        547.00","        550.80","        552.00","        535.50","        536.80","        536.70","        540.45","     783708","           423555775.05","      24768","     185593","         23.68"
"CIPLA","EQ","22-Jul-2019","        536.70","        536.70","        540.00","        526.20","        530.85","        530.95","        533.97","    1816845","           970135629.45","      42536","     683371","         37.61"
"CIPLA","EQ","23-Jul-2019","        530.95","        531.00","        535.20","        521.00","        529.10","        528.90","        526.25","    2353027","          1238283498.05","      46611","    1116309","         47.44"
"CIPLA","EQ","24-Jul-2019","        528.90","        529.00","        529.00","        517.05","        519.95","        518.75","        520.10","    2707033","          1407929684.55","      40394","    1575652","         58.21"
"CIPLA","EQ","25-Jul-2019","        518.75","        521.35","        539.20","        519.00","        537.00","        536.65","        535.60","    3183510","          1705096646.35","      57556","    1073421","         33.72"
"CIPLA","EQ","26-Jul-2019","        536.65","        533.20","        539.90","        528.25","        532.30","        532.10","        535.82","    1371242","           734737369.90","      19769","     393121","         28.67"
"CIPLA","EQ","29-Jul-2019","        532.10","        531.60","        534.95","        520.25","        522.10","        522.25","        525.07","     735045","           385949446.15","      23061","     199065","         27.08"
"CIPLA","EQ","30-Jul-2019","        522.25","        522.20","        533.60","        517.80","        518.45","        520.00","        522.49","    1665158","           870026374.10","      36686","     817511","         49.10"
"CIPLA","EQ","31-Jul-2019","        520.00","        516.90","        522.70","        506.00","        517.55","        521.10","        515.72","    1828077","           942781667.30","      34837","     806921","         44.14"
"CIPLA","EQ","01-Aug-2019","        521.10","        516.15","        519.45","        509.20","        512.20","        512.45","        512.56","    1289007","           660697321.10","      38775","     507679","         39.39"
"CIPLA","EQ","02-Aug-2019","        512.45","        509.00","        519.70","        508.70","        516.00","        516.10","        515.72","    1574251","           811871580.20","      45524","     554390","         35.22"
"CIPLA","EQ","05-Aug-2019","        516.10","        513.80","        520.80","        512.25","        518.15","        518.90","        517.04","    2162918","          1118320691.15","      51552","     960398","         44.40"
"CIPLA","EQ","06-Aug-2019","        518.90","        518.00","        527.00","        496.85","        502.35","        500.15","        505.46","    7425849","          3753498120.45","     103462","    3766692","         50.72"
"CIPLA","EQ","07-Aug-2019","        500.15","        502.70","        525.85","        501.65","        513.95","        518.30","        514.53","    4668643","          2402175127.30","      89442","     902719","         19.34"
"CIPLA","EQ","08-Aug-2019","        518.30","        504.75","        510.00","        493.80","        503.90","        503.05","        500.91","    6750611","          3381417104.50","     113195","    2231609","         33.06"
"CIPLA","EQ","09-Aug-2019","        503.05","        505.90","        511.70","        481.55","        485.10","        484.50","        494.95","    5172748","          2560263420.25","      69444","    2163126","         41.82"
"CIPLA","EQ","13-Aug-2019","        484.50","        484.50","        486.90","        473.05","        476.50","        475.75","        477.01","    2952687","          1408448485.05","      73285","    1154614","         39.10"
"CIPLA","EQ","14-Aug-2019","        475.75","        477.45","        483.25","        465.00","        479.80","        478.30","        474.94","    2376714","          1128799125.95","      48806","     363877","         15.31"
"CIPLA","EQ","16-Aug-2019","        478.30","        477.00","        483.40","        474.50","        477.00","        476.10","        477.95","    1279325","           611456552.45","      42279","     420615","         32.88"
"CIPLA","EQ","19-Aug-2019","        476.10","        478.50","        485.55","        474.60","        477.00","        475.85","        480.86","    1211272","           582449177.55","      27175","     163531","         13.50"
